Date,Adj Close,Close,High,Low,Open,Volume
2023-05-08,171.7899932861328,171.7899932861328,173.8000030517578,169.19000244140625,173.72000122070312,112249400
2023-05-09,169.14999389648438,169.14999389648438,169.82000732421875,166.55999755859375,168.9499969482422,88965000
2023-05-10,168.5399932861328,168.5399932861328,174.42999267578125,166.67999267578125,172.5500030517578,119840700
2023-05-11,172.0800018310547,172.0800018310547,173.57000732421875,166.7899932861328,168.6999969482422,103889900
2023-05-12,167.97999572753906,167.97999572753906,177.3800048828125,167.22999572753906,176.07000732421875,157849600
2023-05-15,166.35000610351562,166.35000610351562,169.75999450683594,164.5500030517578,167.66000366210938,105592500
2023-05-16,166.52000427246094,166.52000427246094,169.52000427246094,164.35000610351562,165.64999389648438,98288800
2023-05-17,173.86000061035156,173.86000061035156,174.5,167.19000244140625,168.41000366210938,125473600
2023-05-18,176.88999938964844,176.88999938964844,177.05999755859375,172.4499969482422,174.22000122070312,109520300
2023-05-19,180.13999938964844,180.13999938964844,181.9499969482422,176.30999755859375,177.1699981689453,136196700
2023-05-22,188.8699951171875,188.8699951171875,189.32000732421875,180.11000061035156,180.6999969482422,132001400
2023-05-23,185.77000427246094,185.77000427246094,192.9600067138672,185.25999450683594,186.1999969482422,156952100
2023-05-24,182.89999389648438,182.89999389648438,184.22000122070312,178.22000122070312,182.22999572753906,137605100
2023-05-25,184.47000122070312,184.47000122070312,186.77999877929688,180.5800018310547,186.5399932861328,96870700
2023-05-26,193.1699981689453,193.1699981689453,198.60000610351562,184.52999877929688,184.6199951171875,162061500
2023-05-30,201.16000366210938,201.16000366210938,204.47999572753906,197.52999877929688,200.10000610351562,128818700
2023-05-31,203.92999267578125,203.92999267578125,203.9499969482422,195.1199951171875,199.77999877929688,150711700
2023-06-01,207.52000427246094,207.52000427246094,209.8000030517578,199.3699951171875,202.58999633789062,148029900
2023-06-02,213.97000122070312,213.97000122070312,217.25,209.75,210.14999389648438,164398400
2023-06-05,217.61000061035156,217.61000061035156,221.2899932861328,214.52000427246094,217.8000030517578,151143100
2023-06-06,221.30999755859375,221.30999755859375,221.91000366210938,212.52999877929688,216.13999938964844,146911600
2023-06-07,224.57000732421875,224.57000732421875,230.8300018310547,223.1999969482422,228.0,185710800
2023-06-08,234.86000061035156,234.86000061035156,235.22999572753906,223.00999450683594,224.22000122070312,164489700
2023-06-09,244.39999389648438,244.39999389648438,252.4199981689453,242.02000427246094,249.07000732421875,200242400
2023-06-12,249.8300018310547,249.8300018310547,250.97000122070312,244.58999633789062,247.94000244140625,150337900
2023-06-13,258.7099914550781,258.7099914550781,259.67999267578125,251.33999633789062,253.50999450683594,162384300
2023-06-14,256.7900085449219,256.7900085449219,261.57000732421875,250.5,260.1700134277344,170575500
2023-06-15,255.89999389648438,255.89999389648438,258.95001220703125,247.2899932861328,248.39999389648438,160171200
2023-06-16,260.5400085449219,260.5400085449219,263.6000061035156,257.2099914550781,258.9200134277344,167915600
2023-06-20,274.45001220703125,274.45001220703125,274.75,261.1199951171875,261.5,165611200
2023-06-21,259.4599914550781,259.4599914550781,276.989990234375,257.7799987792969,275.1300048828125,211797100
2023-06-22,264.6099853515625,264.6099853515625,265.0,248.25,250.77000427246094,166875900
2023-06-23,256.6000061035156,256.6000061035156,262.45001220703125,252.8000030517578,259.2900085449219,177460800
2023-06-26,241.0500030517578,241.0500030517578,258.3699951171875,240.6999969482422,250.07000732421875,179990600
2023-06-27,250.2100067138672,250.2100067138672,250.38999938964844,240.85000610351562,243.24000549316406,164968200
2023-06-28,256.239990234375,256.239990234375,259.8800048828125,248.88999938964844,249.6999969482422,159770800
2023-06-29,257.5,257.5,260.739990234375,253.61000061035156,258.0299987792969,131283400
2023-06-30,261.7699890136719,261.7699890136719,264.45001220703125,259.8900146484375,260.6000061035156,112620800
2023-07-03,279.82000732421875,279.82000732421875,284.25,275.1099853515625,276.489990234375,119685900
2023-07-05,282.4800109863281,282.4800109863281,283.8500061035156,277.6000061035156,278.82000732421875,131530900
2023-07-06,276.5400085449219,276.5400085449219,279.9700012207031,272.8800048828125,278.0899963378906,120332100
2023-07-07,274.42999267578125,274.42999267578125,280.7799987792969,273.7699890136719,278.42999267578125,113879200
2023-07-10,269.6099853515625,269.6099853515625,277.5199890136719,265.1000061035156,276.4700012207031,119425400
2023-07-11,269.7900085449219,269.7900085449219,270.8999938964844,266.3699951171875,268.6499938964844,91972400
2023-07-12,271.989990234375,271.989990234375,276.5199890136719,271.4599914550781,276.3299865722656,95672100
2023-07-13,277.8999938964844,277.8999938964844,279.45001220703125,270.6000061035156,274.5899963378906,112681500
2023-07-14,281.3800048828125,281.3800048828125,285.29998779296875,276.30999755859375,277.010009765625,120062400
2023-07-17,290.3800048828125,290.3800048828125,292.2300109863281,283.57000732421875,286.6300048828125,131569600
2023-07-18,293.3399963378906,293.3399963378906,295.260009765625,286.010009765625,290.1499938964844,112120300
2023-07-19,291.260009765625,291.260009765625,299.2900085449219,289.5199890136719,296.0400085449219,142355400
2023-07-20,262.8999938964844,262.8999938964844,280.92999267578125,261.20001220703125,279.55999755859375,175158300
2023-07-21,260.0199890136719,260.0199890136719,268.0,255.8000030517578,268.0,161796100
2023-07-24,269.05999755859375,269.05999755859375,269.8500061035156,254.1199951171875,255.85000610351562,136508500
2023-07-25,265.2799987792969,265.2799987792969,272.8999938964844,265.0,272.3800048828125,112757300
2023-07-26,264.3500061035156,264.3500061035156,268.0400085449219,261.75,263.25,95856200
2023-07-27,255.7100067138672,255.7100067138672,269.1300048828125,255.3000030517578,268.30999755859375,103697300
2023-07-28,266.44000244140625,266.44000244140625,267.25,258.2300109863281,259.8599853515625,111446000
2023-07-31,267.42999267578125,267.42999267578125,269.0799865722656,263.7799987792969,267.4800109863281,84582200
2023-08-01,261.07000732421875,261.07000732421875,266.4700012207031,260.25,266.260009765625,83166000
2023-08-02,254.11000061035156,254.11000061035156,259.5199890136719,250.49000549316406,255.57000732421875,101752900
