Date,Adj Close,Close,High,Low,Open,Volume
2023-05-08,791.25634765625,822.2249755859375,825.1749877929688,815.0,817.5,37244524
2023-05-09,791.2803344726562,822.25,828.0,819.9749755859375,824.9500122070312,43688938
2023-05-10,794.937255859375,826.0499877929688,827.3250122070312,816.5499877929688,822.25,46340550
2023-05-11,795.466552734375,826.5999755859375,844.0,824.625,832.5750122070312,35734618
2023-05-12,802.4916381835938,833.9000244140625,836.4000244140625,822.125,823.5,22478760
2023-05-15,806.3410034179688,837.9000244140625,840.375,832.5499877929688,836.0,18512260
2023-05-16,801.7174072265625,823.6500244140625,835.9000244140625,822.0,835.9000244140625,32722086
2023-05-17,797.4102172851562,819.2249755859375,825.0,812.6749877929688,825.0,30466868
2023-05-18,800.5980224609375,822.5,826.9749755859375,820.0,824.0,49646942
2023-05-19,801.5227661132812,823.4500122070312,825.0,815.7750244140625,824.0,30460332
2023-05-22,798.6757202148438,820.5250244140625,826.4500122070312,816.3499755859375,822.5,28334032
2023-05-23,796.8018798828125,818.5999755859375,824.7999877929688,816.7249755859375,824.5,22470074
2023-05-24,786.3868408203125,807.9000244140625,817.375,806.7999877929688,813.7750244140625,33588112
2023-05-25,783.3693237304688,804.7999877929688,810.0250244140625,798.6749877929688,807.8499755859375,29776930
2023-05-26,786.3868408203125,807.9000244140625,809.5,801.125,809.5,26635066
2023-05-29,795.9744873046875,817.75,820.5,812.4249877929688,814.25,21816292
2023-05-30,796.5828857421875,818.375,821.3250122070312,814.2750244140625,816.7999877929688,37125928
2023-05-31,783.9777221679688,805.4249877929688,817.4749755859375,802.3250122070312,814.9500122070312,43334270
2023-06-01,780.6439208984375,802.0,809.9500122070312,800.0,809.9500122070312,50366938
2023-06-02,781.8606567382812,803.25,807.4000244140625,800.5,806.2249755859375,17859710
2023-06-05,780.838623046875,802.2000122070312,808.25,801.2249755859375,807.25,18697242
2023-06-06,778.4051513671875,799.7000122070312,804.9249877929688,796.125,803.8250122070312,32182852
2023-06-07,782.444580078125,803.8499755859375,806.2750244140625,798.0,801.7249755859375,24949026
2023-06-08,782.9312744140625,804.3499755859375,813.0,801.625,801.625,37395522
2023-06-09,783.8560180664062,805.2999877929688,809.25,803.5,807.9500122070312,18212578
2023-06-12,779.0864868164062,800.4000244140625,807.9000244140625,799.7249755859375,806.2750244140625,13408292
2023-06-13,780.4005737304688,801.75,804.5,795.0499877929688,795.0499877929688,27926108
2023-06-14,779.5488891601562,800.875,806.0,800.0999755859375,805.2249755859375,20113968
2023-06-15,769.961181640625,791.0250244140625,802.9749755859375,789.5,802.0,35377476
2023-06-16,780.0355834960938,801.375,804.5999755859375,792.0,793.5750122070312,15779272
2023-06-19,780.7169799804688,802.0750122070312,807.125,799.1749877929688,805.5,24829146
2023-06-20,782.3472900390625,803.75,805.5,795.3250122070312,802.0750122070312,20005626
2023-06-21,796.0231323242188,817.7999877929688,818.625,805.5,808.0,24308946
2023-06-22,799.9166259765625,821.7999877929688,828.7750244140625,819.5250244140625,820.0,56596140
2023-06-23,799.8679809570312,821.75,829.9500122070312,817.0250244140625,818.7750244140625,21339218
2023-06-26,795.9989013671875,817.7750244140625,825.375,814.3499755859375,822.5,16130314
2023-06-27,807.2169799804688,829.2999877929688,836.4500122070312,819.2750244140625,821.4749755859375,33831864
2023-06-28,815.7583618164062,838.0750122070312,839.9500122070312,830.25,835.0,59562950
2023-06-30,828.047119140625,850.7000122070312,854.4000244140625,841.625,852.0,40699016
2023-07-03,837.002197265625,859.9000244140625,878.75,855.0,856.25,44104116
2023-07-04,841.0902709960938,864.0999755859375,873.5,856.9000244140625,861.7249755859375,38795188
2023-07-05,814.3712768554688,836.6500244140625,860.0,834.2750244140625,858.125,37165754
2023-07-06,815.1986083984375,837.5,843.9249877929688,830.2000122070312,836.5,52156544
2023-07-07,808.093017578125,830.2000122070312,837.5,828.1500244140625,832.5,19926336
2023-07-10,806.1705932617188,828.2249755859375,838.375,824.8499755859375,830.5,38398442
2023-07-11,802.2527465820312,824.2000122070312,838.0,822.75,831.5,50670426
2023-07-12,794.7335205078125,816.4749755859375,833.1500244140625,813.5750122070312,827.6749877929688,70958358
2023-07-13,798.699951171875,820.5499877929688,828.7249755859375,819.0250244140625,828.3499755859375,41913546
2023-07-14,800.3546752929688,822.25,826.7999877929688,817.5,826.7999877929688,24727214
2023-07-17,817.0966796875,839.4500122070312,841.0,816.5,825.0,49252928
2023-07-18,816.415283203125,838.75,852.0,835.0,849.0,81076818
2023-07-19,820.1141357421875,842.5499877929688,844.375,837.5,840.5499877929688,32935134
2023-07-20,821.8905639648438,844.375,846.0,840.0,840.5750122070312,56210948
2023-07-21,815.5635986328125,837.875,844.9000244140625,836.625,840.0,42154248
