Date,Adj Close,Close,High,Low,Open,Volume
2023-05-08,106.88658905029297,107.7699966430664,107.95999908447266,105.16000366210938,105.18000030517578,26511400
2023-05-09,106.47003173828125,107.3499984741211,110.1500015258789,107.19000244140625,108.38999938964844,36360100
2023-05-10,110.8339614868164,111.75,112.94000244140625,107.93000030517578,107.97000122070312,63153400
2023-05-11,115.61444091796875,116.56999969482422,117.91999816894531,114.41000366210938,115.4000015258789,78900000
2023-05-12,116.54674530029297,117.51000213623047,118.02999877929688,116.11000061035156,116.68000030517578,41102300
2023-05-15,115.55493927001953,116.51000213623047,118.4800033569336,116.01000213623047,116.11000061035156,36266800
2023-05-16,118.53036499023438,119.51000213623047,120.75,116.43000030517578,116.48999786376953,45035600
2023-05-17,119.84944152832031,120.83999633789062,121.66999816894531,118.88999938964844,119.61000061035156,33323600
2023-05-18,121.82313537597656,122.83000183105469,123.30999755859375,120.83000183105469,120.94999694824219,35234200
2023-05-19,121.75370788574219,122.76000213623047,125.97000122070312,122.1500015258789,123.55000305175781,41353400
2023-05-22,124.02494049072266,125.05000305175781,126.43000030517578,122.73999786376953,122.94000244140625,35253000
2023-05-23,121.55533599853516,122.55999755859375,124.62999725341797,122.20999908447266,124.16000366210938,34046300
2023-05-24,119.9089584350586,120.9000015258789,121.91000366210938,119.86000061035156,121.12000274658203,34182600
2023-05-25,122.46781158447266,123.4800033569336,125.31999969482422,121.95999908447266,124.5199966430664,42317000
2023-05-26,123.58853912353516,124.61000061035156,125.26000213623047,122.44999694824219,123.16999816894531,35635900
2023-05-30,122.65624237060547,123.66999816894531,125.66000366210938,122.0,125.63999938964844,35076700
2023-05-31,121.86280822753906,122.87000274658203,124.05999755859375,122.5,122.75,37325800
2023-06-01,122.70584106445312,123.72000122070312,124.41999816894531,122.62000274658203,122.81999969482422,30772700
2023-06-02,123.6480484008789,124.66999816894531,126.1500015258789,123.76000213623047,123.98999786376953,26980100
2023-06-05,124.97706604003906,126.01000213623047,127.43000030517578,123.83999633789062,124.01000213623047,32305500
2023-06-06,126.26640319824219,127.30999755859375,128.2899932861328,125.36000061035156,126.01000213623047,26638300
2023-06-07,121.49584197998047,122.5,129.0399932861328,122.12000274658203,126.97000122070312,52539000
2023-06-08,121.1387939453125,122.13999938964844,123.2300033569336,121.23999786376953,122.2300033569336,29389200
2023-06-09,121.2280502319336,122.2300033569336,123.76000213623047,121.91000366210938,122.25,23778300
2023-06-12,122.62649536132812,123.63999938964844,124.05000305175781,121.66000366210938,122.79000091552734,28306400
2023-06-13,122.81493377685547,123.83000183105469,125.16000366210938,123.18000030517578,124.9800033569336,22278300
2023-06-14,122.65624237060547,123.66999816894531,124.05000305175781,121.44999694824219,123.0999984741211,30592300
2023-06-15,124.0645980834961,125.08999633789062,125.45999908447266,122.4000015258789,123.13999938964844,35246300
2023-06-16,122.51738739013672,123.52999877929688,126.11000061035156,123.27999877929688,125.93000030517578,45535600
2023-06-20,122.09092712402344,123.0999984741211,124.56999969482422,122.13999938964844,122.93000030517578,26097500
2023-06-21,119.56182861328125,120.55000305175781,122.66000366210938,120.0999984741211,122.4000015258789,30306300
2023-06-22,122.14051055908203,123.1500015258789,123.23999786376953,118.83000183105469,120.0,26952200
2023-06-23,121.33714294433594,122.33999633789062,122.79000091552734,121.05999755859375,121.37999725341797,34913600
2023-06-26,117.36993408203125,118.33999633789062,122.0,118.2699966430664,120.76000213623047,33969900
2023-06-27,117.36002349853516,118.33000183105469,119.08000183105469,116.0999984741211,117.08000183105469,39535900
2023-06-28,119.1948471069336,120.18000030517578,120.38999938964844,116.8499984741211,117.08999633789062,27091400
2023-06-29,118.12370300292969,119.0999984741211,120.05999755859375,118.30000305175781,119.23999786376953,24090900
2023-06-30,118.71878051757812,119.69999694824219,121.08000183105469,119.69000244140625,120.16999816894531,29532200
2023-07-03,118.91715240478516,119.9000015258789,120.19000244140625,118.81999969482422,119.23999786376953,14467900
2023-07-05,120.75199127197266,121.75,122.61000061035156,119.2300033569336,119.23999786376953,27584800
2023-07-06,119.12542724609375,120.11000061035156,120.30000305175781,118.4000015258789,119.80000305175781,24745200
2023-07-07,118.50059509277344,119.4800033569336,121.05000305175781,119.4000015258789,120.0999984741211,21709500
2023-07-10,115.49541473388672,116.44999694824219,118.30999755859375,116.13999938964844,118.30000305175781,35315200
2023-07-11,116.17977142333984,117.13999938964844,117.70999908447266,115.3499984741211,116.29000091552734,23078800
2023-07-12,117.95510864257812,118.93000030517578,120.33000183105469,118.41000366210938,118.80000305175781,30404400
2023-07-13,123.51911926269531,124.54000091552734,124.83000183105469,120.44999694824219,120.93000030517578,44297900
2023-07-14,124.39190673828125,125.41999816894531,126.77999877929688,123.48999786376953,124.80000305175781,33283100
2023-07-17,123.62821197509766,124.6500015258789,127.0999984741211,124.19999694824219,125.94000244140625,25716200
2023-07-18,122.7455062866211,123.76000213623047,124.68000030517578,122.95999908447266,124.5999984741211,26193600
2023-07-19,121.02969360351562,122.02999877929688,125.18000030517578,121.80000305175781,124.5999984741211,37224000
2023-07-20,118.22288513183594,119.19999694824219,124.08999633789062,118.22000122070312,121.41999816894531,37906800
2023-07-21,119.03617095947266,120.0199966430664,120.98999786376953,118.7300033569336,120.62000274658203,72937900
2023-07-24,120.5337905883789,121.52999877929688,123.0,120.9800033569336,121.66000366210938,29686100
2023-07-25,121.2082290649414,122.20999908447266,123.1500015258789,121.0199966430664,121.36000061035156,52509600
2023-07-26,128.21031188964844,129.27000427246094,130.97999572753906,128.32000732421875,130.07000732421875,61682100
2023-07-27,128.33926391601562,129.39999389648438,133.24000549316406,128.7899932861328,131.6699981689453,44952100
2023-07-28,131.49319458007812,132.5800018310547,133.74000549316406,130.57000732421875,130.77999877929688,36591200
2023-07-31,131.63206481933594,132.72000122070312,133.52999877929688,131.77999877929688,132.72999572753906,28055500
2023-08-01,130.47164916992188,131.5500030517578,132.6300048828125,130.67999267578125,130.77999877929688,23166800
