Date,Adj Close,Close,High,Low,Open,Volume
2023-05-08,100.60090637207031,102.97000122070312,103.91000366210938,101.69000244140625,101.69999694824219,10810100
2023-05-09,99.82908630371094,102.18000030517578,102.9800033569336,102.08999633789062,102.91000366210938,6829900
2023-05-10,98.8130111694336,101.13999938964844,103.25,100.04000091552734,103.0,19525200
2023-05-11,90.18617248535156,92.30999755859375,95.11000061035156,91.87999725341797,94.80000305175781,57127200
2023-05-12,89.87352752685547,91.98999786376953,92.87999725341797,91.23999786376953,92.33999633789062,21837500
2023-05-15,90.72352600097656,92.86000061035156,92.87000274658203,90.69999694824219,91.54000091552734,16792000
2023-05-16,88.88677215576172,90.9800033569336,92.41999816894531,90.77999877929688,92.04000091552734,17013300
2023-05-17,90.63558197021484,92.7699966430664,93.05000305175781,90.8499984741211,91.0199966430664,12461600
2023-05-18,91.6028060913086,93.76000213623047,94.23999786376953,92.45999908447266,92.8499984741211,15014800
2023-05-19,89.24826049804688,91.3499984741211,93.0,91.31999969482422,93.0,16429000
2023-05-22,89.70745086669922,91.81999969482422,91.94000244140625,89.88999938964844,91.33000183105469,14150600
2023-05-23,87.75345611572266,89.81999969482422,92.02999877929688,89.80999755859375,91.0999984741211,14778700
2023-05-24,87.02070617675781,89.06999969482422,89.48999786376953,88.41000366210938,89.44000244140625,15350800
2023-05-25,86.11211395263672,88.13999938964844,89.55999755859375,87.79000091552734,89.55999755859375,13605800
2023-05-26,86.25865936279297,88.29000091552734,89.23999786376953,88.0999984741211,88.48999786376953,12892700
2023-05-30,85.79946899414062,87.81999969482422,88.97000122070312,87.01000213623047,88.97000122070312,14800700
2023-05-31,85.93624877929688,87.95999908447266,88.16999816894531,87.1500015258789,87.58000183105469,11440600
2023-06-01,86.55175018310547,88.58999633789062,89.05999755859375,87.11000061035156,88.4000015258789,11993200
2023-06-02,88.68160247802734,90.7699966430664,91.33999633789062,89.5999984741211,89.62999725341797,14350200
2023-06-05,88.90630340576172,91.0,91.76000213623047,89.44000244140625,91.19999694824219,18506700
2023-06-06,90.03962707519531,92.16000366210938,92.51000213623047,91.0199966430664,91.0999984741211,12109100
2023-06-07,90.39132690429688,92.5199966430664,93.08000183105469,91.86000061035156,92.77999877929688,11082400
2023-06-08,90.40110778808594,92.52999877929688,92.68000030517578,91.30000305175781,92.5199966430664,9030200
2023-06-09,89.8149185180664,91.93000030517578,92.91999816894531,91.55000305175781,92.77999877929688,9625400
2023-06-12,90.99707794189453,93.13999938964844,93.2300033569336,91.7699966430664,92.25,12341600
2023-06-13,91.69072723388672,93.8499984741211,94.44000244140625,93.44000244140625,94.12000274658203,12964400
2023-06-14,90.32294464111328,92.44999694824219,94.5199966430664,91.91999816894531,94.26000213623047,15877400
2023-06-15,90.80168151855469,92.94000244140625,93.5199966430664,91.61000061035156,92.05999755859375,13354600
2023-06-16,89.21894073486328,91.31999969482422,92.97000122070312,90.86000061035156,92.87999725341797,22683400
2023-06-20,87.68506622314453,89.75,90.77999877929688,89.73999786376953,90.29000091552734,14939200
2023-06-21,86.6006088256836,88.63999938964844,89.66999816894531,88.11000061035156,89.55000305175781,17873000
2023-06-22,86.45405578613281,88.48999786376953,89.19000244140625,88.12000274658203,88.44000244140625,10915300
2023-06-23,86.07302856445312,88.0999984741211,88.4000015258789,87.61000061035156,88.0199966430664,13538000
2023-06-26,86.65921783447266,88.69999694824219,89.48999786376953,87.7699966430664,88.04000091552734,13132700
2023-06-27,87.01094055175781,89.05999755859375,89.66000366210938,88.48999786376953,88.9000015258789,10032700
2023-06-28,86.78623962402344,88.83000183105469,89.4000015258789,88.52999877929688,89.38999938964844,12118300
2023-06-29,86.90347290039062,88.94999694824219,89.12000274658203,87.33999633789062,87.80000305175781,13402600
2023-06-30,87.22588348388672,89.27999877929688,89.5999984741211,88.61000061035156,89.18000030517578,12837500
2023-07-03,88.41780853271484,90.5,90.94999694824219,88.91000366210938,89.12000274658203,7979500
2023-07-05,87.7241439819336,89.79000091552734,90.38999938964844,89.25,90.11000061035156,11028800
2023-07-06,86.69830322265625,88.73999786376953,88.83000183105469,87.77999877929688,88.66999816894531,12084600
2023-07-07,86.6006088256836,88.63999938964844,89.7300033569336,88.08000183105469,88.30999755859375,9705100
2023-07-10,86.07302856445312,88.0999984741211,88.68000030517578,87.86000061035156,88.25,13642600
2023-07-11,87.4310531616211,89.48999786376953,89.58999633789062,88.1500015258789,88.19999694824219,13735500
2023-07-12,88.07587432861328,90.1500015258789,90.70999908447266,89.56999969482422,90.11000061035156,14912100
2023-07-13,88.38851165771484,90.47000122070312,90.80999755859375,89.08000183105469,90.55000305175781,15325500
2023-07-14,86.58106994628906,88.62000274658203,90.48999786376953,88.41999816894531,90.41000366210938,17770000
2023-07-17,83.59146881103516,85.55999755859375,88.48999786376953,85.30000305175781,88.41999816894531,34503400
2023-07-18,83.97248840332031,85.94999694824219,87.30000305175781,85.30999755859375,85.51000213623047,21885100
2023-07-19,85.03742218017578,87.04000091552734,87.88999938964844,86.19000244140625,86.19999694824219,17177000
2023-07-20,84.22651672363281,86.20999908447266,87.18000030517578,86.02999877929688,86.83999633789062,15277500
2023-07-21,85.1741943359375,87.18000030517578,87.9000015258789,85.87999725341797,86.30000305175781,19901000
2023-07-24,84.6075439453125,86.5999984741211,87.95999908447266,86.55000305175781,87.48999786376953,13911900
2023-07-25,83.65985870361328,85.62999725341797,86.30999755859375,85.16000366210938,85.7300033569336,15335400
2023-07-26,83.88456726074219,85.86000061035156,86.2699966430664,85.44999694824219,85.66999816894531,14983700
2023-07-27,83.39607238769531,85.36000061035156,86.87999725341797,85.19000244140625,86.5999984741211,16691400
2023-07-28,84.14836120605469,86.12999725341797,86.58000183105469,85.44999694824219,85.86000061035156,13638300
2023-07-31,86.84485626220703,88.88999938964844,89.36000061035156,86.87999725341797,87.0,20837800
2023-08-01,86.98162841796875,89.02999877929688,89.7300033569336,88.45999908447266,89.12000274658203,13717500
2023-08-02,84.314453125,86.30000305175781,88.33000183105469,86.26000213623047,88.26000213623047,15162700
2023-08-03,83.5230712890625,85.48999786376953,86.45999908447266,85.44999694824219,85.81999969482422,14145400
2023-08-04,84.314453125,86.30000305175781,87.11000061035156,85.44999694824219,85.94000244140625,11533900
2023-08-07,84.83226013183594,86.83000183105469,87.2300033569336,85.98999786376953,86.66000366210938,10818400
2023-08-08,86.10234069824219,88.12999725341797,88.33000183105469,86.0999984741211,86.5,16767900
2023-08-09,85.47706604003906,87.48999786376953,89.55999755859375,87.04000091552734,89.19999694824219,32517900
2023-08-10,89.64881896972656,91.76000213623047,92.52999877929688,87.75,89.97000122070312,56716800
2023-08-11,86.97185516357422,89.0199966430664,91.3499984741211,88.86000061035156,91.31999969482422,21998900
2023-08-14,86.76669311523438,88.80999755859375,89.30000305175781,87.98999786376953,88.98999786376953,13676400
2023-08-15,85.05696105957031,87.05999755859375,88.2300033569336,86.88999938964844,87.98999786376953,13677900
2023-08-16,84.36328887939453,86.3499984741211,87.05999755859375,86.08000183105469,86.54000091552734,12182700
2023-08-17,83.94318389892578,85.91999816894531,86.95999908447266,85.80000305175781,86.91999816894531,14206000
2023-08-18,83.98226928710938,85.95999908447266,86.72000122070312,85.37000274658203,85.37000274658203,12364400
2023-08-21,83.90410614013672,85.87999725341797,86.25,85.41000366210938,85.80999755859375,11215000
2023-08-22,83.81617736816406,85.79000091552734,86.08999633789062,85.37000274658203,85.70999908447266,9835300
2023-08-23,83.85527038574219,85.83000183105469,86.33000183105469,85.63999938964844,85.80999755859375,7576000
2023-08-24,80.57256317138672,82.47000122070312,85.94999694824219,82.45999908447266,85.51000213623047,27531000
2023-08-25,81.44208526611328,83.36000061035156,83.6500015258789,82.45999908447266,83.06999969482422,16050900
2023-08-28,82.22368621826172,84.16000366210938,84.69000244140625,83.52999877929688,83.83000183105469,12166400
2023-08-29,82.45816802978516,84.4000015258789,84.55000305175781,83.7300033569336,83.79000091552734,11210700
2023-08-30,82.3409194946289,84.27999877929688,84.68000030517578,83.83000183105469,84.4000015258789,11816600
2023-08-31,81.75472259521484,83.68000030517578,84.61000061035156,83.63999938964844,84.45999908447266,10448000
2023-09-01,79.76166534423828,81.63999938964844,82.2300033569336,80.52999877929688,82.11000061035156,27701900
2023-09-05,79.322021484375,81.19000244140625,82.38999938964844,81.18000030517578,81.41999816894531,12741700
2023-09-06,79.1168441772461,80.9800033569336,82.08999633789062,80.52999877929688,80.79000091552734,15518500
2023-09-07,78.71627807617188,80.56999969482422,80.8499984741211,79.75,80.81999969482422,14768000
2023-09-08,79.70303344726562,81.58000183105469,81.66999816894531,80.16999816894531,80.54000091552734,16220900
2023-09-11,80.62140655517578,82.5199966430664,83.8499984741211,81.16999816894531,81.94000244140625,26579100
2023-09-12,81.75472259521484,83.68000030517578,84.66999816894531,82.56999969482422,83.02999877929688,16594600
2023-09-13,81.55933380126953,83.4800033569336,84.05000305175781,83.12000274658203,83.3499984741211,9772700
2023-09-14,82.53632354736328,84.4800033569336,84.73999786376953,83.04000091552734,84.0,22371900
2023-09-15,83.61100769042969,85.58000183105469,86.19000244140625,84.61000061035156,85.22000122070312,21631200
2023-09-18,83.06388854980469,85.0199966430664,85.91999816894531,84.9800033569336,85.23999786376953,11894200
2023-09-19,80.05476379394531,81.94000244140625,84.79000091552734,81.70999908447266,83.91999816894531,21478900
2023-09-20,80.66049194335938,82.55999755859375,83.19999694824219,81.63999938964844,82.02999877929688,12715200
2023-09-21,80.82658386230469,82.7300033569336,83.66999816894531,81.91999816894531,82.05999755859375,14378000
2023-09-22,79.38063049316406,81.25,83.3499984741211,81.19999694824219,82.91000366210938,11495300
2023-09-25,79.14615631103516,81.01000213623047,81.7699966430664,80.55999755859375,81.55999755859375,11034400
2023-09-26,78.20824432373047,80.05000305175781,80.73999786376953,79.79000091552734,80.5,14867900
2023-09-27,78.06169891357422,79.9000015258789,80.55999755859375,79.22000122070312,80.12000274658203,14662500
2023-09-28,78.28639221191406,80.12999725341797,80.91999816894531,79.6500015258789,80.27999877929688,12229800
2023-09-29,79.18524169921875,81.05000305175781,81.33000183105469,80.41000366210938,80.66000366210938,11261400
2023-10-02,79.79096221923828,81.66999816894531,81.7699966430664,80.79000091552734,80.91999816894531,9128100
2023-10-03,77.70996856689453,79.54000091552734,81.88999938964844,79.45999908447266,81.25,12586200
2023-10-04,77.49503326416016,79.31999969482422,79.79000091552734,78.7300033569336,79.61000061035156,12010500
2023-10-05,78.95075988769531,80.80999755859375,80.94000244140625,78.87999725341797,79.0999984741211,15466600
2023-10-06,81.03175354003906,82.94000244140625,83.52999877929688,80.48999786376953,81.05000305175781,15391100
2023-10-09,82.75125885009766,84.69999694824219,84.87999725341797,83.12999725341797,84.30000305175781,13604400
2023-10-10,83.03458404541016,84.98999786376953,85.29000091552734,83.93000030517578,84.79000091552734,9450600
2023-10-11,82.8978042602539,84.8499984741211,85.72000122070312,84.26000213623047,85.37000274658203,9499200
2023-10-12,82.40931701660156,84.3499984741211,85.06999969482422,83.51000213623047,84.83000183105469,9554900
2023-10-13,82.40931701660156,84.3499984741211,84.58000183105469,83.37999725341797,83.94000244140625,10808000
2023-10-16,83.73802185058594,85.70999908447266,85.93000030517578,84.30999755859375,84.30999755859375,10275100
2023-10-17,84.21674346923828,86.19999694824219,86.29000091552734,85.30999755859375,85.3499984741211,9985700
2023-10-18,82.73171997070312,84.68000030517578,86.26000213623047,84.5999984741211,85.69000244140625,10047000
2023-10-19,81.3346176147461,83.25,85.2699966430664,83.16999816894531,85.26000213623047,14316800
2023-10-20,80.74842834472656,82.6500015258789,83.44000244140625,82.61000061035156,82.9000015258789,10437000
2023-10-23,81.18805694580078,83.0999984741211,84.02999877929688,80.91000366210938,82.08000183105469,10772500
2023-10-24,80.66049194335938,82.55999755859375,84.19999694824219,81.73999786376953,83.41000366210938,11499500
2023-10-25,78.7358169555664,80.58999633789062,82.55000305175781,80.5199966430664,82.12999725341797,9372500
2023-10-26,77.94444274902344,79.77999877929688,80.61000061035156,79.41999816894531,80.08000183105469,11651000
2023-10-27,77.50480651855469,79.33000183105469,81.02999877929688,79.2300033569336,79.75,10300600
2023-10-30,78.8237533569336,80.68000030517578,80.93000030517578,79.52999877929688,79.72000122070312,10291200
2023-10-31,79.71279907226562,81.58999633789062,81.66999816894531,80.33000183105469,80.69000244140625,8672200
2023-11-01,79.20478057861328,81.06999969482422,81.58000183105469,80.18000030517578,81.52999877929688,9093000
2023-11-02,81.37370300292969,83.29000091552734,83.30000305175781,81.81999969482422,81.8499984741211,11518500
2023-11-03,83.11274719238281,85.06999969482422,85.93000030517578,84.16000366210938,84.16999816894531,11331800
2023-11-06,82.0868911743164,84.0199966430664,85.80000305175781,83.58999633789062,85.08000183105469,14160900
2023-11-07,82.64378356933594,84.58999633789062,84.68000030517578,83.94999694824219,84.16000366210938,10540200
2023-11-08,82.55586242675781,84.5,84.91999816894531,83.94999694824219,84.13999938964844,26942600
2023-11-09,88.2614974975586,90.33999633789062,91.20999908447266,87.5999984741211,87.83999633789062,51062700
2023-11-10,86.2391128540039,88.2699966430664,90.16000366210938,86.94000244140625,90.12999725341797,25175700
2023-11-13,87.38219451904297,89.44000244140625,89.9000015258789,87.41000366210938,88.41999816894531,12834400
2023-11-14,88.97469329833984,91.06999969482422,91.54000091552734,89.98999786376953,90.02999877929688,13152000
2023-11-15,91.76889038085938,93.93000030517578,94.56999969482422,92.73999786376953,92.98999786376953,20593100
2023-11-16,92.33555603027344,94.51000213623047,94.61000061035156,93.62999725341797,93.88999938964844,12923900
2023-11-17,91.98383331298828,94.1500015258789,95.37999725341797,93.91999816894531,94.75,12189300
2023-11-20,92.84358978271484,95.02999877929688,95.58999633789062,93.87000274658203,93.9800033569336,14105300
2023-11-21,92.27693176269531,94.44999694824219,94.95999908447266,93.95999908447266,94.7300033569336,7654800
2023-11-22,92.8826675415039,95.06999969482422,95.70999908447266,94.76000213623047,94.91000366210938,7328200
2023-11-24,93.84989166259766,96.05999755859375,96.51000213623047,94.9000015258789,94.9000015258789,5440500
2023-11-27,92.98036193847656,95.16999816894531,95.73999786376953,94.5199966430664,95.73999786376953,11049500
2023-11-28,90.37178802490234,92.5,95.13999938964844,92.44999694824219,95.0,18660300
2023-11-29,90.37178802490234,92.5,93.23999786376953,91.44000244140625,92.5999984741211,13857000
2023-11-30,90.55742645263672,92.69000244140625,93.86000061035156,92.19999694824219,93.55000305175781,13396700
2023-12-01,90.44996643066406,92.58000183105469,92.83999633789062,91.7699966430664,92.73999786376953,11898200
2023-12-04,89.89307403564453,92.01000213623047,92.41000366210938,91.61000061035156,91.9000015258789,12602800
2023-12-05,88.70114135742188,90.79000091552734,91.77999877929688,89.93000030517578,91.61000061035156,12357000
